Feature,aMPFC_r,dACC_r,dMPFC_r,lAI_r,ldLPFC_r,lIPL_r,lTPJ_r,pACC_r,PCC_r,rAI_r,rdLPFC_r,rIFG_r,rIPL_r,rTPJ_r
 faces face facial,0.0236100435104343,-0.0067918963939982,-0.0115442464573565,-0.011233865529916,-0.0116226876152521,-0.0112184959455907,-0.0101610453656407,-0.0021797266143721,0.0271951448664675,0.0015221690795107,0.0107981348827016,-0.0020528931674548,0.0029184491062802,0.0227783500139265
 facial emotion expressions,0.009064313664959,-0.008064947009107,-0.009542467455117,0.004378476700247,-0.0166098801838533,-0.0356464053005766,-0.0220599845566202,0.0025471634754354,-0.0072383544825986,0.015621896914504,0.0242817124711687,0.0204090145092182,-0.0279386530717025,0.0021495760083059
 familiar unfamiliar familiarity,0.0150851055188296,-0.0109108564145528,-0.018312095930742,-6.053204378368892e-05,0.01276867522219,-0.0154547389504346,0.0323662869826371,0.0266947032345009,0.0423003089503023,-0.0049060217108028,0.015413012052862,0.0090713230068449,-0.000956636944182,0.0277568411314983
 fc resting state,0.0045372978297571,0.0108247347459657,-0.0128014319529521,-0.0300519973094309,-0.0332609601333327,-0.0331951528854998,0.0075285008453601,0.0185149482787456,0.0187209277163642,0.0058584870972411,-0.0044791955457175,-0.0099328119406168,0.0072179559620232,-0.0194983895768085
 fear conditioning extinction,-0.0019247296707927,0.0221550248184138,0.0127022103743163,0.0271243497150563,-0.0343824008864781,-0.0370266735162715,-0.0238439224659293,0.0105323253544245,-0.0082069360636711,0.0309969269702956,-0.0138789535281332,0.021560888287473,-0.0182301514911619,-0.0143088574776307
 feedback negative performance,0.0032918314004717,0.0167413604820814,0.0374055520400155,0.0434029554743033,0.0046025297074027,0.0063227453836746,-0.0038872556155401,0.0136226939870626,0.0092398596108326,0.0366919379754803,0.0211116372948603,0.0197335033063654,0.0197196501579401,0.0080166722531175
 female male gender,0.0053629408818718,-0.0136451310342021,-0.0149876075658791,-0.0029650882234511,0.0003595229856194,-0.0181163926513894,-0.0077438066803368,0.0124153229477803,-0.0160975139179458,-0.0096218308729557,-0.0042017179643283,-0.0083160982087504,-0.0075439928692016,-0.0138154031916396
 females males sex,0.0074898491274274,-0.0114352072324225,-0.0037519658949664,0.0020206899808631,-0.0110058087673733,-0.0027334517520682,0.0009681346011746,0.0131333178055493,0.0130936456852358,0.006920156551393,-0.0107849278782927,-0.0031383006244752,0.0250730994885614,-0.0045771018479313
 fg values dbs,-0.0113233817211263,0.0117347155229168,0.0020063074649078,-0.0032011494031094,0.0006462807470672,-0.0050080360084292,-0.0115528884700701,-0.0105481297757953,-0.008226855708349,-0.0059662406013841,-0.0099310628263801,-0.0038814356137359,-0.0179514593327187,-0.0105543611617392
 fine fcd grained,-0.011398854553505,-0.0020554263041624,-0.0090215552425972,-0.0132585984835023,-0.0064550279137043,-0.0118974345353053,-0.0092626485149084,0.0213341823110881,-0.0007842571336575,-0.0093579755003218,-0.0108189888112282,-0.0162002531655623,-0.0047592765803756,-0.0144421971465959
 finger tapping index,-0.0250951664727053,-0.0173013326629401,-0.0176597401936057,-0.0270630948224,-0.0093786265066313,-0.0026924013252504,-0.0271091543668691,-0.0179417439671451,-0.025291667108236,-0.0232931611679905,-0.0235687646591262,-0.0035378540308241,-0.0039626434055691,-0.0230550892361168
 fitness heuristic pbd,0.0201989797986125,-0.0005167908753046,-0.0078301116920515,-0.0088238837146609,0.0012478301827583,-0.0029853421281297,0.0134265475756801,0.0015966378330333,0.0178803829837333,-0.0091281181065548,-0.0038664481031898,-0.0079188191749309,-0.0044009097653567,0.0070159503634448
 focus multi bci,0.0049738124714027,-0.010161742192111,-0.0110288801026072,-0.007485416182366,-0.0148448962525735,-0.0018344593383562,0.016862993284577,-0.0004752599889128,0.0013460264155557,-0.0138412963245289,-0.0037446315627781,0.0031663310001181,-0.0044471898336295,-0.0097677682581772
 food eating weight,0.0063827375456539,-0.003387010320898,-0.0022554966844164,0.0049618342466027,-0.0169825772627561,-0.0267555258953437,-0.0207929208879129,0.0155042959128635,-0.0029957602047105,0.0241296213367563,-0.0091093611038798,-0.0028197776986152,-0.0100537053776149,-0.0169442123294264
 force motor grip,-0.0207443747575431,-0.0154679378446108,-0.0198916333165765,-0.0183715762568365,-0.0140879501018087,-0.0136811101713096,-0.0223608827413119,-0.0131206042780058,-0.0158407249500228,-0.0160244512172021,-0.0068843592092812,0.0005685585636355,-0.0067393183688454,0.0013324581866852
 frequency hz slow,-0.008054771734764,-0.0035706468589631,-0.0088729088299044,-0.0266545898550723,-0.020307085496846,-0.0078726963551482,0.0018990646894139,-0.0048553556003435,-0.0036726694476952,-0.0203031982594002,-0.0166830373999188,-0.007491095500305,-0.0079704980163898,-0.0170402664762652
 frontal inferior gyrus,-0.0156228454459061,-0.001130938593822,0.0242025254670594,0.0445775134390816,0.0489013157526203,0.0528342186989121,-0.0122972685022776,-0.0053485403812202,-0.0108842088516165,0.0034895696006315,0.0427834509926333,0.0343253163191931,0.0305583883521923,-0.0111290131893508
 frontal inferior gyrus,0.0011660139350767,0.0183275775848303,0.0065326813920211,0.0222767328846716,0.0358521033599574,0.0086800307772826,0.0098819175261638,-0.0061810547968525,-0.0216912127196757,0.0376739658899786,0.0422035306238834,0.0468557149538296,0.0143299855002275,0.0052354412256955
 frontoparietal subregions network,-0.0001387915025251,0.0194815064010089,0.0300938941830263,0.0098679328519652,0.0159095854559582,0.0392200815465904,0.0115072098803253,-0.0094219145494522,0.0044532973165071,0.0075322652295882,0.0043037691281939,0.0122985863431201,0.0283788868383859,-0.0007102257180865
 function structure magnetic,-0.009567957884072,-0.0232726847117285,-0.0265838952601427,-0.0116851361955123,-0.0107327253264174,-0.0126138904580453,-0.0032153795465274,-0.014937722892116,-0.0109900381911761,-0.0152488800157844,-0.0004978845472896,-0.0046581058141284,-0.0220471692693755,-0.0173118890461109
 gaba ratio levels,0.0281453073512876,0.0097670106964439,0.0018613180068706,0.0081709203738443,-0.0196719402204414,-0.0127732286780003,0.0075110511919535,0.0181254299785758,-0.0026264905522147,-0.0040574676526343,-0.0057518521379676,0.0017818876294162,-0.0064732218702635,0.0010124114084662
 game social trust,0.0176939312883544,0.0070141722837402,0.01124239232287,0.0357563228286781,-0.0014510029189477,-0.0007181654157395,0.0012972607895509,0.0091230110312663,0.0067327411275733,0.0453635091394684,-0.017700210567974,-0.0099454217083022,0.0040112882696206,0.0129006441500805
 gaze eye eyes,-0.0065057632858709,-0.0114162272693033,-0.0210414999786579,-0.0274018127244936,-0.0115189388643911,0.0149685069862372,-0.021778642669665,-0.0182627780303533,-0.0237908612092006,-0.0226270958379334,-0.0068281596268368,-0.0121944702947372,0.0028878750802064,0.0113889733201016
 gestures gesture communicative,-0.003680478312048,-0.016050294999907,-0.0196558425479893,-0.001357000280682,0.010724277338719,-0.0065778808346045,0.0143747326160511,-0.0212775361058349,-0.0052878424599414,-0.0025656050802949,0.0039479574448849,0.0168768955739935,-0.0179301597728517,0.0141712875621696
 gm volume matter,-0.0113646323527635,-0.0040837637852285,-0.0188489292085086,-0.0331749901123309,-0.0283301798419722,-0.0215483068800465,-0.0139412357001167,-0.0074072362901598,-0.015943642347644,-0.0036043540727115,-0.00021033386361,-0.0128767585083795,-0.0223700499042285,-0.0079131007470094
 gmv dystonia pls,-0.0019878015234698,-0.0099001689084412,-0.0058552099174469,-0.0078533404403534,-0.0128588696932882,-0.0043104669364559,-0.0038059329970227,-0.0096608581763601,-0.0118881926159729,-0.0094753262235104,-0.0086873761238893,-0.0091533096299793,-0.0103438307368092,-0.013750013834861
 goal goals ma,0.0072037202872133,0.0041945596126433,0.0226018171317934,0.0012837531998415,0.008717882347017,0.0015226656839439,0.0039605276569967,-0.002855568779349,0.0087674322732428,0.0091795459583486,-0.0001946609926277,0.0049513868293458,0.0181856719562091,0.0002952518435316
 group control individuals,-0.0026373890603,0.0021766457411056,0.0075936452362124,0.0009201532203791,0.0017234085745174,0.003560822370515,-0.004796847123742,-0.0158480206874617,0.0044993550399231,0.0042184315144412,-0.0057637855147775,0.0077002441582454,0.0220512958529401,0.0022833817622794
 gyrus ag angular,0.0093245104406262,-0.0119809022526752,-0.0095205164195281,0.0006811262295019,-0.0050335075099814,0.0203622983856408,0.0824775383551516,-0.0039591283340119,0.0112172371240864,-0.0059590417930258,-0.0045931501032219,0.0050129563292382,0.0215987834981627,0.0242758170525659
 gyrus fusiform parahippocampal,-0.029006663838091,-0.0242891419739571,-0.0251865108853609,-0.027245816254443,-0.0141474461170255,-0.0117674094760585,-0.0364546611223134,6.248506741183311e-06,-0.0113984763632395,-0.0165609874308808,-0.0050968033170694,-0.0190772735572427,-0.0198011081131178,-0.0070074690505134
 gyrus temporal frontal,0.0060085506341493,0.0017262888603665,-0.0012140893136298,-0.0022517493959182,0.0145497207891511,-0.0109247750400055,0.0450579458205845,0.0100427486570918,0.0166024112986862,0.0058514068009334,0.0198580397304938,0.0094213410670217,-0.0069696928216152,0.0236981476558393
 hallucinations auditory avh,-0.0117604098703759,-0.0090946016025602,-0.0033886395505821,0.0104386236042635,-0.0085700597207498,-0.0052938215975633,-0.0079073595654811,-0.0038060645023742,0.0059727956919574,0.0034657479868329,0.0031165004679392,0.0085193045115629,0.001701467835279,-0.0087411129508634
 hand hands foot,-0.0193146092794306,-0.025804898222859,-0.0224731999479452,-0.0204046392634616,-0.0042964693780489,-0.0037010423612486,-0.0189316763742745,-0.0273295478532359,-0.0266464911818825,-0.0237381974591957,-0.0185691707172406,-0.0037198752471261,-0.0168829040435305,-0.0186990560953724
 hemisphere hemispheric lateralization,-0.0302027233506437,-0.0274639548508435,-0.020108911173008,-0.0046325829233102,0.0424901604804385,0.0054789741017139,-0.0105646056112049,-0.0284567767292588,-0.018292470124477,-0.0217392133182325,-0.0023904033282832,0.0215942328510547,-0.0135860909657709,-0.0157050940744861
 high level resolution,-0.0006447933772676,-0.0078486588088268,-0.0070743937614812,0.0024717162509928,-0.0102114046540137,-0.0144349123559426,0.0022741313861372,-0.0117928542010607,-0.0030674740605236,-0.0009684280953064,-0.009054349081146,-0.0227182988258053,-0.0043108775220287,-0.0061162307680742
 higher level lower,-0.0174110126751215,-0.0032354394251233,-0.003314069731323,-0.0103442197589409,0.0015656986835016,-0.0015036189290209,-0.0125122088484962,-0.0130849692023384,-0.0148805879791967,-0.0129450256094644,0.0125697930729829,-0.0039985470896546,-0.0015761634068484,-0.0126040165058275
 hippocampal hippocampus memory,-0.0073915690412192,-0.0027952246993044,-0.007411459736935,0.0040041631461241,-0.0209859794547961,-0.0202719104248404,-0.0010232910202035,0.0025334941488604,0.0125827586813389,-0.0068874507559276,-0.0137534616828841,-0.0171524577139208,-0.0049902246337102,-0.0086334551750976
 hr physiological hypothalamus,-0.0059010097993349,-0.0016058238131959,-0.0101928446771066,-0.0102301408978778,-0.0215864550317647,-0.0204029847893306,-0.000181931453918,2.2278272608766004e-05,-0.0031746797016807,0.0008507199043261,-0.0068725207069566,-0.0078501249291786,-0.0144163317362773,-0.0065587657673678
 human agents agent,-0.0039501937543532,0.0034334889171434,-0.0129966278032081,-0.0135950943634715,-0.0034679436573349,-0.002762983410057,-0.0120942452229214,0.0038092350622146,0.0040250554599915,-0.0070522380736465,0.002630756219221,-0.0005870420174154,-0.0064284908064364,0.0208128846014101
 human humans animal,-0.0208486691419378,-0.0050044221841321,-0.0111073459091114,-0.020403104734145,-0.0235455413877871,-0.0022028209767249,-0.020700538405095,-0.0126721734124579,-0.0164094664874838,-0.0155270455943298,-0.0141526861333426,-0.0114662476522764,-0.0216329050141135,-0.0131569104155602
 human provide input,-0.0155082832205642,-0.0175285038715701,-0.0110723262757678,-0.014087407386135,-0.0169210742034565,-0.0124111559283713,-0.0101668413769368,-0.023937347707769,-0.0106946530266909,-0.0136664187878075,-0.0132176258163021,-0.0195834368920046,-2.338778009745849e-05,-0.0007335790793258
 humor lc na,0.0045843742334089,0.0083832846659537,0.004499947827373,-0.0081470664774015,-0.0119657130737864,-0.0138405178772088,0.0044822607338656,0.0029653852026652,0.002565952492415,0.0124013441024311,-0.0041930361225816,-0.0056054957678309,-0.0129744145761536,0.0234961162774096
 ibs visceral rectal,0.0040164611941977,-0.0073011709713631,-0.007188428701968,0.0024716496160487,-0.0176415802020708,-0.0185943256854558,-0.0180329519032754,-0.0067621572863948,-0.006571287292893,-0.0002570581879768,-0.0088849682803838,-3.133471701819993e-05,-0.0141480640238675,-0.0161365780980471
 identification view views,-1.3112632742530987e-05,-0.0039747807958735,-0.0142192798900369,-0.0070175708137538,-0.0011612940105286,-0.0002626966147229,0.0221724384403292,0.008611776322762,0.0065630850617471,-0.0065347808293742,-0.0035708253161126,-0.0012865387665543,0.0156567032123128,0.0088321332006792
 identified independent multiple,0.0110232548272298,0.0075949460561153,0.0064181875374586,-0.0032188679817725,0.0187321589708527,0.0128372542582235,0.0253658255958325,0.0047367271621662,0.04155876941482,-0.0101938135943888,-0.0002988907489214,0.0031795831433176,0.0183543487604558,0.0129972996422326
 ifg gyrus frontal,-0.0201218320089572,-0.006154453889215,-0.0034151147914616,-0.0011395824470558,0.0162733234292243,-0.0017216306286121,-0.0050765346668274,-0.0168393480497622,-0.0245027556422926,0.009984194270332,0.0344501342604421,0.0280723180065489,-0.0275935307918608,0.0033519576593767
 illusion illusory contour,-0.015166452274841,-0.0082861585838363,-0.0028356137421439,-0.0165645129385825,-0.0065690839994045,-0.0024309162048575,-0.0181063545952654,-0.0152799839970013,-0.0206951054438697,-0.0104108331036021,-0.0038900475528766,-0.002713256315949,-0.019383458558575,-0.0093094021525518
 imagery mental imagined,-0.0215841970740698,-0.0101404128265319,-0.0087737757043706,-0.0153822429446479,0.0139680855884465,0.0302449833036141,-0.0055176957198804,-0.0121442376738198,0.0003841171877058,-0.0238612552005938,-0.0087705400560631,0.0220874356480309,0.0055311809982311,-0.0096269518022361
 images image noise,-0.0032288183662742,-0.0181488530919424,-0.0208361159312958,-0.0231992599919251,-0.0159933773469,-0.0159626039743456,-0.0062309706438741,-0.0007261581060984,-0.0134779168668133,-0.0250887159634707,-0.0122066841985928,-0.0180815813415309,-0.0197132996419681,-0.0133367182616405
 implicit explicit task,0.0074881204911126,-0.0029333668177441,-0.0083802351270764,0.0055874441868521,0.0017936730344578,0.000992346189924,0.0076578937765465,0.0142124924590335,0.013100904570767,-0.0042074021738255,-0.0004372784459625,-0.0104961038740616,0.0031875741191722,0.0126478643654986
 important play suggest,0.008920594400299,-0.0059896490567029,0.0095369767808991,0.0027913774761785,0.0136222707128708,-0.0024101636879165,0.0046557586217701,-0.0035911470597539,-0.0010617019565987,0.0026059964909671,1.6943325531746765e-05,-0.0082668144428201,-0.0041814798544349,0.0133310574495689
 incompatible compatibility tmt,-0.0091895811791197,-0.0056650369004249,-0.0063005864406624,-0.0124792566685492,0.0020909627292766,0.0066839231320042,0.0111418715259627,-0.0074663390109485,0.0023235836610439,-0.0157546783917261,-0.0111382791641634,-0.001554750618265,0.001113434607285,0.0049778983625904
 incongruent congruent congruency,-0.0137885422736508,0.0062431696664437,0.0150242378642059,0.0219305138860288,0.0364594929168242,0.0229621756289287,-0.0112270424108354,0.0010093835619146,-0.0095604437440438,0.0056301190480588,0.028635222868427,0.0156618533774376,-0.0026337365461045,0.0050143323136935
 increasing level time,-0.0080375332787736,-0.0013690612908879,0.0002955008652253,0.0039209676073845,0.0026697366658925,-0.0083083822156883,-0.0095997821095025,0.000269958014097,-0.0105895349047512,-0.0121813129542853,0.0022090284277196,-0.0103928859717675,-0.0049136969084598,0.0006232532352669
 independent model approach,0.0024334054662391,-0.0005734246326737,0.0145570677347379,-0.0049777590359082,-0.0179993850588915,0.0044823767829691,0.0163688014940335,0.0060848133880989,0.0353615884431318,-0.0082261831496418,-0.0114033077696574,-0.0095624480265423,0.008607025105104,0.0095635752572212
 individual variability inter,0.0119209428648195,-0.0088097501798084,-0.0148504063827318,-0.0214286639161525,-0.0041382869410519,-0.0177415530419776,-0.0019313775742151,0.0032417981157964,0.01233701223714,-0.0097498452314727,-0.0097633421766689,-0.0103220533947911,-0.0053226222782806,-0.0033272354609928
 individuals resonance magnetic,0.0109687543049474,0.0072008660171514,-0.0076127581868982,-0.0143846551002047,-0.0216429288692111,-0.0318211017937149,-0.0076170645805768,0.0053631595435597,-0.0037046561352768,-0.0029286247347332,-0.0021949173662335,0.0041189305319867,-0.0013155577966339,0.0038258122267745
 infant attachment child,0.0152588225496517,-0.0026745256008504,-0.0012279153439863,0.0147158561457246,0.0062065746306191,-0.0198150684790472,-0.0163251491787054,0.0074377798338713,0.0152060523960369,0.0144938977176103,0.0182326661570342,0.0254477677217929,-0.0036552427538091,0.0105227102395105
 influence cortex influences,-0.0002011192145825,0.006918647594869,0.0100935731062654,2.499405375523064e-05,-0.0115755038893304,-0.0049479523712272,0.0088935631125811,0.000393397565925,-0.0009569165736774,0.0278607715681583,-0.0070315137999298,0.0013660659805818,0.0035219135550321,-0.0065079897203283
 inhibition response stop,-0.0028944327509678,0.0283590950751543,0.0342353340801805,0.0477813619666531,-0.0004698597191423,0.0139796774722839,-0.0010036009345627,-0.0077518087618381,-0.0163926561613879,0.0631957689331935,0.0292662502948636,0.0517006402130542,0.028324099639022,0.0245170103128789
 injury tbi traumatic,0.009574915761517,-0.0092417824710833,-0.0178731315844831,0.0037149409625295,0.0040859101700223,0.0013262842628013,-0.0147892610253307,0.0295026068567221,-0.0119118654597126,-0.0082184415643917,0.0132188639199475,-0.0063243748699384,0.0175669370371399,0.001176687621435
 insight hum mapp,0.0066128282976063,-0.0005444345728989,-0.0036067580012887,-0.0149357209929019,-0.0118800779530502,-0.0143720138307169,0.0015179986082753,-0.0035714908083711,0.0033336270191473,-0.0009626553304879,-0.0083528258308536,0.0018800022399749,0.0024648252227653,-0.0005718875034209
 instruction instructed instructions,0.0203449948289533,0.0097771536995305,-0.000502808018375,-0.0058118777075593,-0.0025631586592716,0.0054246476536158,0.0123738826567803,0.0090399905695067,0.0001598979263655,0.0052968971745684,0.0047966638460472,0.0069529522745837,0.0098511172256605,0.0073916352188253
 insula disgust insular,-0.0053144075145682,0.0041447691811147,-0.0082306106313661,0.0101620769922201,-0.0276156981301563,-0.0275385819629992,-0.0224045551702971,-0.0076008922231922,-0.0084757476491454,0.0290665696892795,-0.008694753375361,0.0054894424373769,-0.0024254919349282,-0.016585570274731
 integration audiovisual visual,-0.014384448252515,-0.0203673071466183,-0.0252662030746606,-0.0150098090083175,0.0022690500294003,0.0070732085745765,-0.0034057684850369,-0.0157100163365334,-0.0154963941573663,-0.019561919467295,0.0056383566107263,-0.0002999122044167,-0.0040774005557164,0.0059396701425835
 intelligence md fluid,-0.0122032160126721,-0.0016668626425261,-0.0012172771588123,-0.0060837701773472,-0.0111139282415063,-0.0042109024036068,0.0070887545073731,0.0026152147404239,-0.0025071509055385,-0.0096433157878062,0.0006494887482085,-0.0188839140606034,0.0041136410062915,-0.0143952529259015
 interaction main session,-0.0010073652259723,0.0104113576446613,0.0089381598671043,0.0080013111114167,-0.0110564570990671,-0.0072890103504043,-0.0016835213790107,-0.0042101741695742,-0.0067014168913763,0.0176975604037114,0.0167079996191757,0.0062064470330401,-0.0062304812599016,-0.0012500509425293
 interaction ppi psychophysiological,0.0179490622890281,-0.0009098121767265,-0.0016165827663117,-0.0041056489457075,-0.0028147557313234,-0.0036773979463195,0.0083544174246861,0.0125905047428116,0.010049949140391,-0.0036511709628689,0.0038783310485646,0.0181391697780646,-0.0025732495958793,0.0112301714130728
 interference stroop control,-0.0263548690990273,0.0179755233250699,0.0389718953416591,0.0165195896916359,0.0609445599518184,0.0402650869255741,-0.0141620593113275,-0.0092364055052227,-0.0197615981060674,0.0237640798533858,0.0266802169015248,0.0119378492605638,0.0149026204387337,-0.0055307287686897
 internal external intention,0.0251132882314997,-0.0020510645804543,0.0141073975100015,0.0184850955560192,0.0105949198728512,0.0026909137652518,0.010102607030366,0.0337602116900884,0.0061699136982664,0.0226219271043215,0.0047025774133799,0.0094559778325793,0.023553276739622,0.0220926146005329
 intervention therapy cbt,-0.0159649759496347,-0.0084947512699202,-0.0254190299723338,-0.0171909451651028,-0.0051207566547835,-0.0183444872123239,-0.003038887130806,-0.0085945457735702,-0.0138851331233237,-0.0101990027608166,-0.0008830556518531,-0.0089755284512942,-0.0137269906722012,-0.0151872012139397
 intrinsic extrinsic hp,0.002969041431865,0.0044881524333718,-0.009425107409508,-0.0076788653793431,-0.0146669272054925,-0.0041118699844919,0.0052286517303495,-0.0029894086919623,0.0235797980904256,0.0066194800403326,-0.0121225445567872,-0.0021693705257111,-0.0026322654772837,-0.0161632442420085
 items recognition item,0.0010355681556131,0.0212762300244767,0.0278677507512708,0.0260737167234581,0.0284659537971916,0.057792591202497,0.0409603002062942,-0.0026612206563269,0.0252821264791547,0.0094394833805225,0.0013513835337796,-0.0074428801609645,0.0479650498072567,0.0110903304896904
 judgments judgment judged,0.0486037459669541,0.012719792069509,0.0100237237501648,0.0129163127002781,0.0111941862422745,0.0164885863529221,0.0513496247706383,0.0214238302248184,0.0334479907827977,0.0042688163049979,0.0100620552275595,-0.000134023197687,0.0154458107213479,0.0289835792543885
 junction tpj temporoparietal,0.0284231185495289,0.0026330160922789,0.0061544525417434,-0.0079114859164959,-0.0074808327037492,-0.0049748690672056,0.0473459338450858,0.0085375814531356,0.0467907144564502,0.0076742682026163,0.0093028148255202,0.0137575295629022,0.0411137980175579,0.126562171836281
 ketamine intervals interval,-0.012851875092995,-0.000763811086477,0.0052090161772455,-0.0017731271643356,-0.0043346620768832,-0.006014268389934,-0.0178964841272103,0.0050763090291344,-0.0116032179967845,0.003499764658924,-0.0146129086315191,-0.0073185693822664,-0.0192956989844214,-0.0081695521780179
 knowledge attributes semantic,0.0025339260577779,-0.0082604391942441,-0.0057174693753474,0.0118419379134078,0.0086087075765222,0.0022657259191318,-0.0018429871590708,-0.0117071245334751,0.0112547708278165,0.0050821745693031,0.0081308223615142,0.0079445509586318,0.0004941973792855,0.0092237470471374
 language english native,-0.022636222468713,-0.0068632148326686,0.0080015368420839,0.0245068532919446,0.0711550623215803,0.0413828408616674,0.0163080322732783,-0.0160288217700626,-0.0104167278631567,0.0031426936895195,0.0267208072913029,0.0125997728658207,0.0078985057383887,0.0086514456869211
 language hemisphere linguistic,-0.0233594680845697,-0.0166507068529552,-0.0111191652157308,0.0140730448644498,0.0630922177011542,0.0074248446005911,-0.002917501522912,-0.0213642227589987,-0.0150887612890234,0.0031224659239527,0.0278536989660327,0.0481486456504293,-0.0108643219538367,0.005114696756923
 learning learned associations,-0.0080067235784416,0.0119046020017226,0.0305294103390593,0.0185927124027233,0.0258954835945339,0.0231021419616259,0.0029747400092132,0.0081688193090737,-0.001116642778203,0.0015033559818149,-0.0012731352582402,-0.0120575683863941,0.0174046499342945,0.0077103174619129
 lesions lesion patient,-0.0276603634664306,-0.0195750538984561,-0.0341568642870507,-0.0268819290593807,-0.0186727527833323,-0.0175287721305193,-0.0164461970602859,-0.0215618221843767,-0.0266026598502516,-0.0182806131392518,-0.0279021945784263,-0.0224647637695622,-0.0139069719921628,-0.0132645235435914
 light shed impact,0.0074291578980882,-0.006466529409429,-0.0082076076377914,-0.0070108251911599,-0.0123208115069464,-0.0106374417427541,-0.0084176505612341,-0.0015299208100974,-0.006208550417577,-0.0099186762305436,-0.003997693221692,-0.0098206986448065,-0.0165641653105964,-0.0008915833834961
 likelihood consistency estimation,0.0170181025020706,0.0038222068687418,0.0099141569573712,0.0155517869829712,0.0164655549186386,0.0145849041772419,-0.0027146791456118,-0.0015160347937122,-0.0045322836452526,0.0112013396080252,0.0054547565823996,-0.012058493114771,-0.0114564451289901,-0.0024949957515073
 limbic amygdala paralimbic,0.015869194967307,0.0090263957561533,-0.0087822004668653,0.0104342550997682,-0.0221282693197714,-0.028568753206077,-0.0135301466621179,0.0225168214877549,1.171957397618918e-05,0.0305902763524874,0.0018343326629718,0.0004998618415978,-0.0117401950238911,0.0026522353881861
 linear relationship model,-0.0121929312039969,-0.0056439915796442,-0.005304502079148,-0.0070154463830635,-0.0095721892084322,-0.0161925301476475,-0.0137226087992346,-0.0080423194391758,0.0051755166731954,-0.0081620694147167,-0.009493624450888,-0.0118070100124829,-0.0034609970274187,-0.0190560195431742
 load task high,0.0079263919105957,0.0087651166526136,0.02266994253117,0.0190080782771198,0.0281400057296512,0.0456696998477575,-0.0136155208171576,0.0061346900392901,0.0038128884317719,0.0013146317043842,0.001288047204145,-0.0148587498027304,0.0037718667635437,0.0041918503652071
 long term short,-0.0105820698431554,-0.0118626002865797,-0.0081423398921773,-0.0036451661202459,0.0230353171399119,0.011169616782332,0.004676388950035,-0.0164383600393087,-0.0001500919443692,-0.0045580282722088,0.004390332068314,-0.0076214133241473,0.0047912700826671,-0.0070038457545651
 loss gain losses,0.0145730632436741,0.0197237039382635,0.0163659436740998,0.0106379118835496,-0.0173458211982499,-0.0008314987953764,-0.0086733415751489,0.0160220833109073,0.0062755770461789,0.0246146850777543,-0.0185163802788645,-0.0111309439718756,0.0013730072796541,0.002816296394653
 lsf bladder hsf,0.0089404017488515,0.0096069879928185,0.0047651849672354,0.0142401733559448,-0.0107459724116628,0.0030440364602815,-0.0001631291741088,0.0123896248381607,0.0085044556697895,0.0008388996396808,-0.0081382833321028,0.0107548526014543,0.0088190493138256,0.0220473990363391
 magnetic resonance level,0.0067507617625752,-0.0110174643376839,-0.005815847198805,-0.0088951541985843,-0.0064651560202829,0.002691046380715,0.0079116168574973,-0.0081817063572189,0.0042569240069214,-0.0093848344762238,-0.0121737503194664,-0.01232139891535,-0.0028460745797844,0.0013666195403507
 magnetic resonance suggest,-0.006052987668127,-0.0197675929184087,-0.0019272333686618,-0.0103289298738482,-0.0074890028362878,-0.0054057936166383,-0.0084224943304524,-0.0145114994654869,-0.0112544453509838,-0.0137020820591149,-0.0060363656193502,-0.0036266010879082,-0.0022338184334428,-0.0220600404567945
 manipulation magnitude simple,-0.0062613577520542,-0.0032596585259794,-0.0040823126895332,-0.0092999273852671,0.0302253923690336,0.006871712235016,-0.0009047161706272,-0.0127632051497732,-0.0018966132493044,-0.005072060289232,0.0002448894878247,-0.003182529432454,0.0028330995409172,-0.0098509441925978
 mapping scanner mr,-0.0169076467087497,-0.0106786085568056,-0.0080046682494405,-0.0279140975460393,-0.0165233234899023,-0.024288713186687,-0.0218003387616849,-0.0117795388670168,-0.0200596882875066,-0.0264646869372965,0.0108416456457281,-0.0054232780795722,-0.0065176235578126,-0.0235595935087828
 maps space template,-0.0153838480255266,-0.0152304849327103,-0.0216845476460696,-0.0338078530021144,-0.025411088364178,-0.0311594516760136,-0.0092003612873714,-0.0173535762493955,-0.0147162943796845,-0.0245639369782631,-0.021848351692058,-0.0212612229005582,-0.0121322119736752,-0.018962253906139
 matching match task,0.0036161516492353,0.001410044897024,0.0241494313389379,0.0174452694356262,0.0365457049271697,0.0314454169529041,0.0085452356242425,-0.0005876047816255,0.0007724122731489,6.74702810679114e-05,0.013851987090944,0.0013854697150211,0.0040282924297441,-0.0032987667460262
 matter gray volume,-0.0139563115635084,-0.0139083632869197,-0.0359291332472706,-0.0450119249606081,-0.0546868437798503,-0.0530253767874267,-0.0259920512594208,0.0070983996255889,-0.0390175000438536,-0.0286036638544747,-0.0320112610856094,-0.0387479419822351,-0.0391670472703957,-0.0236684789990105
 matter grey volume,-0.0193509833874257,-0.0146655711239189,-0.0188464116548751,-0.0318263223173737,-0.0324005917868771,-0.0372187617105987,-0.0075633016014613,0.0004125621069074,-0.0195869365106686,-0.0194543064056154,-0.0243824380607225,-0.0183580822256121,-0.0204654706499223,-0.0194911755467077
